Year,Border,Date,Measure,Port Name,State,Value
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Pedestrians,Eagle Pass,TX,65388
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Pedestrians,Eagle Pass,TX,69371
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Pedestrians,Eagle Pass,TX,72629
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Pedestrians,Eagle Pass,TX,89965
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,66295
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,60463
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,75470
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,74535
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,74797
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,71625
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,82930
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,74398
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,79373
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,80931
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,75771
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Pedestrians,Eagle Pass,TX,97861
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,69119
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,66559
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,88140
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,68739
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,77802
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,74724
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,23292
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,65436
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,60536
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,67774
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,78960
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Pedestrians,Eagle Pass,TX,83479
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Pedestrians,Eagle Pass,TX,69140
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Pedestrians,Eagle Pass,TX,61504
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Pedestrians,Eagle Pass,TX,69864
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Pedestrians,Eagle Pass,TX,75069
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Pedestrians,Eagle Pass,TX,69141
2010,US-Mexico Border,1/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,566723
2010,US-Mexico Border,2/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,551184
2010,US-Mexico Border,3/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,624785
2010,US-Mexico Border,4/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,577258
2010,US-Mexico Border,5/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,588970
2010,US-Mexico Border,6/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,564662
2010,US-Mexico Border,7/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,611791
2010,US-Mexico Border,8/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,579658
2010,US-Mexico Border,9/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,566195
2010,US-Mexico Border,10/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,566303
2010,US-Mexico Border,11/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,535014
2010,US-Mexico Border,12/1/2010 12:00:00 AM,Pedestrians,El Paso,TX,597814
2011,US-Mexico Border,1/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,514563
2011,US-Mexico Border,2/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,440496
2011,US-Mexico Border,3/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,533541
2011,US-Mexico Border,4/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,534642
2011,US-Mexico Border,5/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,510199
2011,US-Mexico Border,6/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,489761
2011,US-Mexico Border,7/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,532042
2011,US-Mexico Border,8/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,534962
2011,US-Mexico Border,9/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,508107
2011,US-Mexico Border,10/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,518646
2011,US-Mexico Border,11/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,509016
2011,US-Mexico Border,12/1/2011 12:00:00 AM,Pedestrians,El Paso,TX,546371
2012,US-Mexico Border,1/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,496693
2012,US-Mexico Border,2/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,499215
2012,US-Mexico Border,3/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,524648
2012,US-Mexico Border,4/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,525602
2012,US-Mexico Border,5/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,497449
2012,US-Mexico Border,6/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,477821
2012,US-Mexico Border,7/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,526732
2012,US-Mexico Border,8/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,506474
2012,US-Mexico Border,9/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,482519
2012,US-Mexico Border,10/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,468938
2012,US-Mexico Border,11/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,500587
2012,US-Mexico Border,12/1/2012 12:00:00 AM,Pedestrians,El Paso,TX,584163
2013,US-Mexico Border,1/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,462826
2013,US-Mexico Border,2/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,465323
2013,US-Mexico Border,3/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,514392
2013,US-Mexico Border,4/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,484964
2013,US-Mexico Border,5/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,422575
2013,US-Mexico Border,6/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,439662
2013,US-Mexico Border,7/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,519188
2013,US-Mexico Border,8/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,613367
2013,US-Mexico Border,9/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,481967
2013,US-Mexico Border,10/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,515752
2013,US-Mexico Border,11/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,511374
2013,US-Mexico Border,12/1/2013 12:00:00 AM,Pedestrians,El Paso,TX,584031
2014,US-Mexico Border,1/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,499999
2014,US-Mexico Border,2/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,459517
2014,US-Mexico Border,3/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,544649
2014,US-Mexico Border,4/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,545256
2014,US-Mexico Border,5/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,577887
2014,US-Mexico Border,6/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,530418
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,624304
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,506994
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,560599
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,538230
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Pedestrians,El Paso,TX,584229
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,482873
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,498501
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,588950
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,535161
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,563422
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,537691
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,597814
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,600320
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,536107
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,702241
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,580197
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Pedestrians,El Paso,TX,624412
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,526933
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,521679
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,589423
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,568574
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,621127
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,577348
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,604948
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,617587
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,597741
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,622191
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,588719
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Pedestrians,El Paso,TX,596445
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Pedestrians,El Paso,TX,538250
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Pedestrians,El Paso,TX,496048
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Pedestrians,El Paso,TX,572458
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Pedestrians,El Paso,TX,604616
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Pedestrians,El Paso,TX,600776
2010,US-Mexico Border,1/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,166043
2010,US-Mexico Border,2/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,148206
2010,US-Mexico Border,3/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,180938
2010,US-Mexico Border,4/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,192797
2010,US-Mexico Border,5/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,191128
2010,US-Mexico Border,6/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,217303
2010,US-Mexico Border,7/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,192389
2010,US-Mexico Border,8/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,180999
2010,US-Mexico Border,9/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,164129
2010,US-Mexico Border,10/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,173934
2010,US-Mexico Border,11/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,176535
2010,US-Mexico Border,12/1/2010 12:00:00 AM,Pedestrians,Hidalgo,TX,260940
2011,US-Mexico Border,1/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,158521
2011,US-Mexico Border,2/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,150997
2011,US-Mexico Border,3/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,180892
2011,US-Mexico Border,4/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,175574
2011,US-Mexico Border,5/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,160371
2011,US-Mexico Border,6/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,159488
2011,US-Mexico Border,7/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,172412
2011,US-Mexico Border,8/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,158385
2011,US-Mexico Border,9/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,158013
2011,US-Mexico Border,10/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,167992
2011,US-Mexico Border,11/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,163649
2011,US-Mexico Border,12/1/2011 12:00:00 AM,Pedestrians,Hidalgo,TX,191909
2012,US-Mexico Border,1/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,160179
2012,US-Mexico Border,2/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,151411
2012,US-Mexico Border,3/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,181234
2012,US-Mexico Border,4/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,177340
2012,US-Mexico Border,5/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,177434
2012,US-Mexico Border,6/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,149699
2012,US-Mexico Border,7/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,178902
2012,US-Mexico Border,8/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,164010
2012,US-Mexico Border,9/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,161211
2012,US-Mexico Border,10/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,173439
2012,US-Mexico Border,11/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,186240
2012,US-Mexico Border,12/1/2012 12:00:00 AM,Pedestrians,Hidalgo,TX,212386
2013,US-Mexico Border,1/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,162219
2013,US-Mexico Border,2/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,166935
2013,US-Mexico Border,3/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,182651
2013,US-Mexico Border,4/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,175718
2013,US-Mexico Border,5/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,181674
2013,US-Mexico Border,6/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,158967
2013,US-Mexico Border,7/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,172779
2013,US-Mexico Border,8/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,160057
2013,US-Mexico Border,9/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,151355
2013,US-Mexico Border,10/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,178814
2013,US-Mexico Border,11/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,186307
2013,US-Mexico Border,12/1/2013 12:00:00 AM,Pedestrians,Hidalgo,TX,184519
2014,US-Mexico Border,1/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,174033
2014,US-Mexico Border,2/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,150696
2014,US-Mexico Border,3/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,187613
2014,US-Mexico Border,4/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,193176
2014,US-Mexico Border,5/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,193986
2014,US-Mexico Border,6/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,186798
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,204325
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,188132
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,196912
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,203824
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Pedestrians,Hidalgo,TX,216585
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,180027
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,176020
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,203080
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,207428
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,210611
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,198569
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,246436
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,198739
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,191022
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,206479
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,214764
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Pedestrians,Hidalgo,TX,241787
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,199323
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,202848
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,210499
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,199274
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,209752
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,191912
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,192180
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,189006
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,272273
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,182416
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,181730
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Pedestrians,Hidalgo,TX,183639
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,175184
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,160532
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,182662
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,184478
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Pedestrians,Hidalgo,TX,173988
2010,US-Mexico Border,1/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,300795
2010,US-Mexico Border,2/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,299114
2010,US-Mexico Border,3/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,359101
2010,US-Mexico Border,4/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,317475
2010,US-Mexico Border,5/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,348172
2010,US-Mexico Border,6/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,294470
2010,US-Mexico Border,7/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,264821
2010,US-Mexico Border,8/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,292987
2010,US-Mexico Border,9/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,251811
2010,US-Mexico Border,10/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,281790
2010,US-Mexico Border,11/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,269371
2010,US-Mexico Border,12/1/2010 12:00:00 AM,Pedestrians,Laredo,TX,307856
2011,US-Mexico Border,1/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,272645
2011,US-Mexico Border,2/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,240303
2011,US-Mexico Border,3/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,264243
2011,US-Mexico Border,4/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,273002
2011,US-Mexico Border,5/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,252211
2011,US-Mexico Border,6/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,263840
2011,US-Mexico Border,7/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,261403
2011,US-Mexico Border,8/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,251929
2011,US-Mexico Border,9/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,245278
2011,US-Mexico Border,10/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,243737
2011,US-Mexico Border,11/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,232310
2011,US-Mexico Border,12/1/2011 12:00:00 AM,Pedestrians,Laredo,TX,288660
2012,US-Mexico Border,1/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,244433
2012,US-Mexico Border,2/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,247876
2012,US-Mexico Border,3/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,255001
2012,US-Mexico Border,4/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,252214
2012,US-Mexico Border,5/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,254078
2012,US-Mexico Border,6/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,253098
2012,US-Mexico Border,7/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,266286
2012,US-Mexico Border,8/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,271601
2012,US-Mexico Border,9/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,241775
2012,US-Mexico Border,10/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,286418
2012,US-Mexico Border,11/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,294906
2012,US-Mexico Border,12/1/2012 12:00:00 AM,Pedestrians,Laredo,TX,338686
2013,US-Mexico Border,1/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,284996
2013,US-Mexico Border,2/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,266783
2013,US-Mexico Border,3/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,325008
2013,US-Mexico Border,4/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,296050
2013,US-Mexico Border,5/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,300737
2013,US-Mexico Border,6/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,285038
2013,US-Mexico Border,7/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,323406
2013,US-Mexico Border,8/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,305225
2013,US-Mexico Border,9/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,271885
2013,US-Mexico Border,10/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,271373
2013,US-Mexico Border,11/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,285624
2013,US-Mexico Border,12/1/2013 12:00:00 AM,Pedestrians,Laredo,TX,342535
2014,US-Mexico Border,1/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,281833
2014,US-Mexico Border,2/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,251416
2014,US-Mexico Border,3/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,298512
2014,US-Mexico Border,4/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,274397
2014,US-Mexico Border,5/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,272303
2014,US-Mexico Border,6/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,260429
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,310866
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,272808
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,308739
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,302185
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Pedestrians,Laredo,TX,334009
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,272672
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,259441
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,294682
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,296622
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,306499
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,288472
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,323940
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,302217
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,281669
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,298114
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,278615
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Pedestrians,Laredo,TX,339247
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,279823
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,277023
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,302883
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,282458
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,320366
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,306870
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,332551
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,294414
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,290201
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,309642
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,300784
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Pedestrians,Laredo,TX,276977
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,277756
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,245510
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,277206
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,241652
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Pedestrians,Laredo,TX,258456
